,spotify_song_id,weeks_on_chart,artists,name,peak_position
1287,48zFZh27QU5qsrBjn4C2FA,12,Ozuna,Vaina Loca,69
1288,498ZVInMGDkmmNVpSWqHiZ,7,Florida Georgia Line,May We All,171
1289,49EgauTc1cGkHwPGCaHh1f,1,Lil Yachty,Better,195
1290,49K3jbwZmZKaDGTfjpIVg0,1,Quality Control,My Dawg,149
1291,49VzL5oBsUICN7U34T98b9,1,Roy Woods,Instinct ,197
1292,49zD0wr2S3d0lZPib0K4e1,2,Future,F*ck Up Some Commas,192
1293,4AEzAEnbm9uRgbmTdeI63K,4,PnB Rock,MIDDLE CHILD,53
1294,4AFgK4wP1iD5i8BYaLr9Vf,2,Future,You Da Baddest,96
1295,4ANFPo7dzs2DdPuONXC9bp,1,Future,Please Tell Me,148
1296,4AlrLQ2RMxOwz1gTTkb4vQ,1,Migos,Deadz ,100
1297,4AtZRwSR8BOTTQg5ihSggt,56,6LACK,PRBLMS,100
1298,4B1rpPmQXwj78wk6aIGwwU,2,Harry Styles,Two Ghosts,88
1299,4B2OmQGLBVB51aYNgUvXeM,1,Bryson Tiller,Blowing Smoke,130
1300,4B8vU5oDXVxO5OkLAI4aLx,2,21 Savage,out for the night,72
1301,4BH9zDv1Ys6kw0j3lU1hTx,1,Shawn Mendes,Particular Taste,180
1302,4BHSjbYylfOH5WAGusDyni,10,Kendrick Lamar,YAH.,7
1303,4BHzHISX21PYwGXiBEUQ70,6,Migos,BBO (Bad Bitches Only),13
1304,4BHzQ9C00ceJxfG16AlNWb,6,Adele,Send My Love (To Your New Lover),106
1305,4BOikd4oZjOYMde9AXfrTo,1,Kehlani,Feels,177
1306,4BiiOzZCrXEzHRLYcYFiD5,6,The Chainsmokers,Hope,40
1307,4CPsMAG28OgzzDk1DcOtBx,3,Future,Sorry,74
1308,4CWgevZ4xGjy6o5qMPgYR0,1,Trippie Redd,Gore,162
1309,4Ce37cRWvM1vIGGynKcs22,36,Hailee Steinfeld,Starving,18
1310,4CstQ0SUkl0YkoeZkIZlIx,1,Logic,100 Miles and Running (ft. Wale & John Lindahl),86
1311,4CvId64YZSB0RfRdfzPIQU,1,BTS,So What,171
1312,4DICg8OwDUc3mR1Oi0Wxqe,31,Alessia Cara,"How Far I'll Go - From ""Moana""",20
1313,4DTpngLjoHj5gFxEZFeD3J,30,Kodak Black,Codeine Dreaming ,11
1314,4Dbn05LNVX5giGbgbz5fdQ,1,Migos,Out Yo Way,90
1315,4E3qImtJzRqLt8ZZyLceOE,1,Lil Wayne,Perfect Strangers,53
1316,4EAV2cKiqKP5UPZmY6dejk,27,Logic,Everyday,6
1317,4EbULzyWMuFx94aoIY1MlJ,3,NAV,A$AP Ferg,150
1318,4EnEGf9JzAJhF1XNY9DJcD,2,G-Eazy,West Coast ,157
1319,4EsYkJjHKMejYLp54woB9c,1,Wiz Khalifa,Letterman,125
1320,4F1yvJfQ7gJkrcgFJQDjOr,26,KYLE,Playinwitme ,24
1321,4F6yN5FsFW10Ucx7cLCzBh,1,Lil Baby,Ready ,75
1322,4F7A0DXBrmUAkp32uenhZt,26,The Weeknd,Party Monster,22
1323,4F8V44j8cbjHnXjfW2HruU,1,The Carters,BOSS,171
1324,4FQJyi8gnbhKy623wNx6Ps,1,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth) - Remastered,180
1325,4FUDWkguOUVpLRAVn5C20z,1,Jon Bellion,Blu,200
1326,4FpfU1O7WCLBnmwu5XAFk4,2,Zacari,Redemption Interlude,92
1327,4G4gtvlaFaI6v6wWD8UvqL,6,Lauv,Getting Over You,117
1328,4GP2Idcs08NqAjfEV0rsl6,1,Logic,Waiting Room,166
1329,4GkkxswcdEt1tkSyiRzgnC,8,Future,Draco,30
1330,4H7WNRErSbONkM06blBoGc,25,Post Malone,Stay,6
1331,4HG1YiGBseVKzjyKcmAJen,5,Drake,Summer Games,17
1332,4HW5kSQ8M2IQWZhSxERvla,1,Aminé,Spice Girl,168
1333,4HWQFfYzolhGISAqveJYo9,1,ScHoolboy Q,Die Wit Em,192
1334,4HbiCvH1R7mVOJ7KY7JQBD,24,6ix9ine,GUMMO,52
1335,4HfaOznGhHYWqPtpLYz2PB,1,Future,Rocket Ship,122
1336,4I5Hn34v6foGP3ta9Xx0rN,15,Mariah Carey,All I Want for Christmas Is You,2
1337,4IO2X2YoXoUMv0M2rwomLC,1,Playboi Carti,Long Time - Intro,186
1338,4IWGnyOHDrVZEtPWfs4s7q,12,Lil Uzi Vert,Do What I Want,166
1339,4IdAIZRVkwuQQnHpi529cn,1,Bryson Tiller,No Longer Friends,96
1340,4JehYebiI9JE8sR8MisGVb,1,Beyoncé,Halo,169
1341,4KTU5aa5s547f1JF5DImhF,1,Justin Timberlake,Man of the Woods,72
1342,4KVVCo25PROevpOdHyvYRk,1,Bryson Tiller,Teach Me a Lesson,198
1343,4KW1lqgSr8TKrvBII0Brf8,9,Kanye West,Father Stretch My Hands Pt. 1,115
1344,4KX8vXbouybtUptEyYxtIk,7,Kodak Black,MoshPit ,22
1345,4KXwFI9pgJLpUIAc9oSL8j,3,"Ab-Soul, Anderson .Paak, James Blake, Anderson .Paak, James Blake",Bloody Waters ,52
1346,4KYS9GK68yeuUJ8vJfPxrq,5,Travis Scott,WHO? WHAT!,21
1347,4KaIJ1FWXUoAAnOts1YWjD,1,Calvin Harris,Prayers Up,62
1348,4KgTrzmfiWNcVneh2Dd1Ou,1,"Tyler, The Creator",Sometimes...,129
1349,4Km5HrUvYTaSUfiSGPJeQR,62,Migos,Bad and Boujee ,1
1350,4KpKyRFwN0gcwj58Uqjv7q,1,XXXTENTACION,STARING AT THE SKY,25
1351,4Kw3CztmD15X1QGDnnHmLD,1,Migos,Auto Pilot,57
1352,4L9Ds4mpD3SuYoWwFUlv16,22,Florida Georgia Line,Simple,56
1353,4LKSaRoKNnlpKXTT663BrT,1,Pusha T,Santeria,110
1354,4LeJfeJ9u53QLp997SRhim,1,NAV,Freshman List,173
1355,4Li2WHPkuyCdtmokzW2007,6,JAY Z,Ni**as In Paris,181
1356,4LiMQ6G9n84rDUBs9wtwz6,16,Jordan Davis,Singles You Up,124
1357,4LmAnpjlhWTahvRkYR8xJa,14,"ScHoolboy Q, 2 Chainz, Saudi, 2 Chainz, Saudi",X ,9
1358,4MAsYGSgxsaj73dC2lvFC4,24,Quavo,WORKIN ME,33
1359,4MXhiYIRDMGAuvZc5IFTwC,4,Travis Scott,ASTROTHUNDER,23
1360,4MrfQL4TYQXJBlZYpAHTuE,5,Dean Martin,"Baby, It's Cold Outside",99
1361,4NBTZtAt1F13VvlSKe6KTl,38,The Chainsmokers,This Feeling,25
1362,4NN6N5TxBO5k9uqu0W4gfQ,9,ScHoolboy Q,Floating ,22
1363,4NSW0Km5ZG60L8FthUebPJ,1,Jonas Blue,What I Like About You ,195
1364,4NdXQlDTzxbOMkzJGWFtz3,7,Lil Pump,Butterfly Doors,38
1365,4NiehSBQthimPzRsVeOgCT,6,Troye Sivan,My My My!,17
1366,4O1uCappFiU3bisYUdUBWy,1,YoungBoy Never Broke Again,I Am Who They Say I Am ,169
1367,4OafepJy2teCjYJbvFE60J,28,Ariana Grande,breathin,5
1368,4PJ3umtW1aWdfh5EITHc6T,11,Nicky Jam,Te Robaré,178
1369,4PS1e8f2LvuTFgUs1Cn3ON,10,Nat King Cole,The Christmas Song (Merry Christmas To You),24
1370,4PkIDTPGedm0enzdvilLNd,8,Ellie Goulding,Sixteen,80
1371,4PnNzWe1LJoAMD5j5RHpI0,12,Joey Bada$$,DEVASTATED,79
1372,4PpuH4mxL0rD35mOWaLoKS,11,N.E.R.D,Lemon,63
1373,4PzovBqgnSHKd8opsP7IVM,35,YFN Lucci,Everyday We Lit ,101
1374,4Q3HHwkLVwHrSVad0RUz3V,1,Wiz Khalifa,Hot Now,129
1375,4Q3N4Ct4zCuIHuZ65E3BD4,56,Kodak Black,Tunnel Vision,5
1376,4Q4jmPHwu0wrJvqrld0FQ6,9,Zara Larsson,I Would Like,95
1377,4Q8aDd3H6LF8t4eY7So9O8,4,"Marshmello, Tyga, Chris Brown, Tyga, Chris Brown",Light It Up ,50
1378,4QIo4oxwzzafcBWkKjDpXY,13,Billie Eilish,xanny,7
1379,4QL6NHf6sl3Sx58AFKc1GQ,1,YG,POWER ,148
1380,4QVS8YCpK71R4FsxSMCjhP,6,"Gryffin, Elley Duhé, Elley Duhé",Tie Me Down ,66
1381,4QX5pZQpQTgVlkqfUTDim0,5,Dean Martin,Silver Bells,103
1382,4QeBlVCl2KzUEcQZiuskRd,4,NexXthursday,Sway ,175
1383,4QeoDcR16IHpmmgFGQDrCp,10,OneRepublic,No Vacancy,75
1384,4QtiVmuA88tPQiCOHZuQ5b,2,Sofia Reyes,"1, 2, 3",156
1385,4R8BJggjosTswLxtkw8V7P,2,Jhay Cortez,No Me Conoce - Remix,173
1386,4RGacGFT2ztXhGgzeaYzIR,1,Metro Boomin,Up To Something ,73
1387,4RMqA9GixWNB7H6coZFXJN,1,Belly,What You Want,164
1388,4RVbK6cV0VqWdpCDcx3hiT,8,KIDS SEE GHOSTS,Reborn,7
1389,4RgoqOBE34Q6zZj8K7RUAx,1,Huncho Jack,Go,84
1390,4Ro98RCK90oHqqSZUnTFq5,44,Liam Payne,Strip That Down,13
1391,4S2WtfT03YDIlXEwSX4Tjd,1,Sam Smith,Nothing Left For You,74
1392,4S8d14HvHb70ImctNgVzQQ,25,Kanye West,I Love It (& Lil Pump),1
1393,4SBVWkRIMJ6WBCYPvr5Bwr,1,Anderson .Paak,Make It Better ,181
1394,4SDgTLDYrJ2UrHbkRkg7MD,1,Lil Nas X,Panini,2
1395,4SSnFejRGlZikf02HLewEF,22,Billie Eilish,bury a friend,3
1396,4SUwJA3eUVNHExxMPEUhQe,3,Drake,Ratchet Happy Birthday,27
1397,4SZepBIPDRwPaHIjAKwRDb,6,Travis Scott,R.I.P. SCREW,8
1398,4SoXQCrPQplashFebNaUw3,2,Diplo,Get It Right ,121
1399,4T5Z4mbTe7kuGqgLpaRtTh,1,Jason Aldean,Any Ol' Barstool,195
1400,4T652DlATVHe0jdLKaN3Bw,6,Ariana Grande,in my head,14
1401,4T7cJdrTRqOBESPYfvfj2x,1,Lil Baby,My Jeans (Lil Baby & Gunna feat. Young Thug),152
1402,4TAifFqlNkBvrycHbWV9Ew,1,Migos,Too Playa,88
1403,4TCG827sk5fDEmUvcQlStk,1,Tyga,Goddamn ,183
1404,4TWflhgevIGo448fWc6mQq,14,Offset,Red Room,22
1405,4TzXqUIcdpAmre24puQ6Uu,1,Offset,Tats On My Face,176
1406,4U6ubKsTd8RBDP5tPPhh7I,1,DJ Khaled,You Stay ,101
1407,4UKCKdYiLN6IMA5ZESUTL7,42,XXXTENTACION,the remedy for a broken heart (why am I so in love),18
1408,4UTpObwAYO67yymOoCeXwS,1,Eminem,Framed,130
1409,4Ux0Y0eQYv4HJPvuxioosx,4,R3HAB,I Just Can't,156
1410,4Uy3kNxW2kB8AEoXljEcth,6,"Nicki Minaj, Anuel Aa, feat. Bantu, Anuel Aa,",Familia ,98
1411,4VFE6ZNqa8jHAmbYICoAFg,7,Florida Georgia Line,"God, Your Mama, And Me",120
1412,4VM8y5Tx6UBxzfuLvYrhFf,2,Lauv,Drugs & The Internet,80
1413,4VMiNOpnjRwSCwmHaUfOMM,2,Future,Realer N Realer,80
1414,4VUwkH455At9kENOfzTqmF,56,Bazzi,Beautiful ,30
1415,4VXIryQMWpIdGgYR4TrjT1,62,Juice WRLD,All Girls Are The Same,13
1416,4VuS959DSpr82t3qBqCrWG,5,Ed Sheeran,Supermarket Flowers,32
1417,4Vxu50qVrQcycjRyJQaZLC,1,Thomas Rhett,Life Changes,150
1418,4W9XGjEUVG9junR70FOLii,1,Offset,Lick,91
1419,4WfjYOo0JxommRm1PyObJl,2,J. Cole,High For Hours,116
1420,4WuXWA1NaRWPw7Wbm7oy1o,6,"Ariana Grande, Victoria Monét, Victoria Monét",MONOPOLY ,19
1421,4WzhjxvLP95y7AMDy0Atwb,3,Alessia Cara,Out Of Love,94
1422,4XDpeWqPADoWRKcUY3dC84,1,"Tyler, The Creator",November,142
1423,4XLu3tTSZiPFVC9mmuR6Zp,1,Camila Cabello,All These Years,112
1424,4XaW4jIud5YxwV4QRJOb40,2,Future,Super Trapper,54
1425,4YJmZfvlheSziXem8HBWrj,7,Drake,Still Here,145
1426,4Yf5bqU3NK4kNOypcrLYwU,1,Linkin Park,Faint,177
1427,4YwNf1fLZt9IQhJeHNWfBi,2,J. Cole,Intro,24
1428,4Z9cAwlkruSbWblPBthygg,1,Juice WRLD,10 Feet,133
1429,4ZJPwET9Jrgpkqi4Vo3Yg8,8,Bebe Rexha,Bad Bitch ,80
1430,4ZLzoOkj0MPWrTLvooIuaa,6,Kina,Get You The Moon ,152
1431,4ZT9FnbFu1PaBfV3itxiqT,17,Lil Skies,i,16
1432,4ak7xjvBeBOcJGWFDX9w5n,1,Lil Nas X,Rodeo,9
1433,4at3d5QWnlibMVN75ECDrp,6,6LACK,Pretty Little Fears ,60
1434,4at9j7aC7FvDlsllpOvsAC,1,Lil Pump,What U Sayin' ,183
1435,4atJ40xfasjdM9ZF3p07BV,5,Big Sean,Halfway Off The Balcony,25
1436,4axYWgXASdsCBHuwInAubT,2,XXXTENTACION,I don’t let go,14
1437,4b7mLZQWsy0rLnrMtPA9fQ,1,Ariana Grande,borderline ,62
1438,4bEcoz1OcfMgUbp2ft8ieQ,7,"Tyler, The Creator",911 / Mr. Lonely,61
1439,4bHsxqR3GMrXTxEPLuK5ue,1,Journey,Don't Stop Believin',199
1440,4bTZeO72FwMa6wKOiqoynL,6,Sech,Otro Trago,71
1441,4bi9YrkOvmg4Eb7h00AW2c,2,Rich The Kid,Fall Threw ,74
1442,4c1WgUnHXq2LEncGHKgj1I,1,BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,75
1443,4c2W3VKsOFoIg2SFaO6DY5,16,Rita Ora,Your Song,78
1444,4c2xt1trwYZpMqPWY35Xi9,4,Drake,Jaded,19
1445,4cEqoGTqPRZy76Yl3ymj3V,1,"Metro Boomin, Travis Scott, Travis Scott",Only 1,99
1446,4cQrSREMqBSvJ8ZzBZjVb8,1,James Blake,Mile High,91
1447,4cbdPT6uaBOgOQe3fLMofl,5,SZA,Power is Power ,21
1448,4ckuS4Nj4FZ7i3Def3Br8W,14,Drake,Sneakin’,24
1449,4cxMGhkinTocPSVVKWIw0d,73,Russ,Losin Control,75
1450,4dASQiO1Eoo3RJvt74FtXB,22,"Lil Wayne, Wiz Khalifa, Imagine Dragons, Logic, Ty Dolla $ign feat. X Ambassadors, Wiz Khalifa, Imagine Dragons, Logic, Ty Dolla $ign",Sucker For Pain ,61
1451,4dOmgE4ULbySxpeGObN8RL,1,Juice WRLD,Syphilis,96
1452,4dV3okcjbQwTcg4ObIGr4N,2,Shordie Shordie,Bitchuary,178
1453,4dVpf9jZjcORqGTLUaeYj9,59,A$AP Ferg,Plain Jane,8
1454,4diq7aFRo9Tz4IVEOTfwg7,9,Lady Gaga,Always Remember Us This Way,52
1455,4eWQlBRaTjPPUlzacqEeoQ,34,Camila Cabello,Never Be the Same,5
1456,4f1QbCjIAgQwnf7ms9NXWx,5,Russ,Me You,138
1457,4f1XXGjZZ9EkFkrbPJek6X,2,21 Savage,gun smoke,68
1458,4f8Mh5wuWHOsfXtzjrJB3t,5,"Tyler, The Creator",I THINK,8
1459,4fC5jw1TI59GH1emfN1wtk,10,Trippie Redd,Poles 1469,162
1460,4fZxGiES1FKbNqJPrI4L3s,2,Logic,BoomTrap Protocol,28
1461,4fdXiz0uJKg3HUOVj1p6iL,1,Tory Lanez,Pieces ,123
1462,4fzyvSu73BhGvi96p2zwjL,1,Coldplay,Christmas Lights,194
1463,4g32MdRoqwGKQd3NXIRhpU,3,Eminem,Good Guy ,26
1464,4gB7HrYHbJVJ5RFOjxmoq4,14,Luke Combs,One Number Away,140
1465,4gJUBncw0XCMTBHneTjqGx,1,Rich The Kid,Like Mike ,133
1466,4gT3mNJA8lnlkYFqGZ8IA2,1,Mac Miller,Small Worlds,170
1467,4ggiDYAkJ7Yk8d5xOr7Xjo,2,Reik,Me Niego ,182
1468,4gmmRb6bZJffOOiww1JGTO,38,21 Savage,No Heart,20
1469,4h7qcXBtaOJnmrapxoWxGf,5,Joyner Lucas,Isis,14
1470,4h90qkbnW1Qq6pBhoPvwko,11,The Weeknd,Sidewalks,47
1471,4hPpVbbakQNv8YTHYaOJP4,1,Marshmello,One Thing Right - feat. Kane Brown,19
1472,4hQ6UGyWQIGJmHSo0J88JW,32,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,19
1473,4hUR3thIs01mQUtVmZFJ8F,1,Panic! At The Disco,The Overpass,138
1474,4hXAK3mjFVFOOiJQ3rKAXi,6,Burl Ives,Rudolph The Red-Nosed Reindeer,89
1475,4hXDobvUaXyDFLnmecoY0z,4,Tyga,Dip ,92
1476,4haJoBPbPj9QFKNpp9e8kx,6,Drake,Diplomatic Immunity,3
1477,4hqOmrCCJKyiuwDexd8c2t,7,NAV,Price On My Head ,42
1478,4iQ5gmTAzWfK8JyFC2LBox,1,Meek Mill,What's Free ,41
1479,4iTyf5pLZMOR8YrEZgSopo,2,Eminem,Believe,37
1480,4iVD0fTHGxV9JWloujsL3s,2,Nipsey Hussle,Double Up ,148
1481,4iYRa2btalAzPZoSYfROqF,14,Kendrick Lamar,XXX. FEAT. U2.,8
1482,4ibj6HRTdzkfvlDgxSXxCp,2,Future,High Demand,73
1483,4j3GWI86JvSaF0BLdmgcfF,7,Childish Gambino,Summertime Magic,13
1484,4jvjzW7Hm0yK4LvvE0Paz9,31,Lil Peep,Falling Down - Bonus Track,1
1485,4kKdvXD0ez7jp1296JmAts,11,"Frank Sinatra, The B. Swanson Quartet, The B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! ,28
1486,4kQazx3VMaDKUG1IIaC94i,2,Lil Peep,Cry Alone,132
1487,4kUZvXB3LC3an3HX6h0s17,2,KIDS SEE GHOSTS,Cudi Montage,28
1488,4kV4N9D1iKVxx1KLvtTpjS,20,Ariana Grande,"break up with your girlfriend, i'm bored",1
1489,4kWO6O1BUXcZmaxitpVUwp,28,Tiësto,Jackie Chan,18
1490,4keoy2fqgwGnbWlm3ZVZFa,10,Zedd,Happy Now,34
1491,4knL4iPxPOZjQzTUlELGSY,42,Yo Gotti,Rake It Up,21
1492,4ksuI04WMvUnJbHQjgs3L5,4,Drake,Talk Up ,12
1493,4lH6nENd1y81jp7Yt9lTBX,1,Future,Solo,147
1494,4lIxdJw6W3Fg4vUIYCB0S5,1,Taylor Swift,Style,171
1495,4lJNen4SMTIJMahALc3DcB,10,Sia,Thunderclouds,50
1496,4lc61NBCDzy2srBHDQeTfN,1,Future,RACKS BLUE,118
1497,4lcnmk02v9b4i9ICtFupEV,28,Queen,Don't Stop Me Now - Remastered,102
1498,4lhqb6JvbHId48OUJGwymk,1,Avicii,Hey Brother,76
1499,4lnAN2S1fcI0SjxEbksZVr,15,Selena Gomez,Fetish ,15
1500,4loAa1lBkE83qJXU1ddmCV,1,Migos,Too Much Jewelry,67
1501,4lzxJ4jCuFDXXGkE1LmpKR,4,DJ Luian,Verte Ir,191
1502,4mGdjNMo0RonTlOEb7cYg4,5,"YUNGBLUD, Halsey feat. Travis Barker, Halsey",11 Minutes,46
1503,4mHgYpuGHu99Mw69E83CP2,25,Trippie Redd,Taking A Walk,13
1504,4mLkiFppf8Xvem6BSY34qw,1,Ariana Grande,blazed ,56
1505,4mU5iXHeLgbR94siF7p1sY,11,The Weeknd,Six Feet Under,42
1506,4mUIe9gfsdtsVP2zFIl74x,4,Juice WRLD,Maze,28
1507,4n1bdaKwynQndm47x5HqWX,6,Drake,Blue Tint,18
1508,4n7jnSxVLd8QioibtTDBDq,5,Alan Walker,On My Way,127
1509,4nBhjVklA3Mtnyzshg4KmD,1,Bryson Tiller,In Check,154
1510,4nSSZHI4FUIiQOJELTTZdS,2,Rich The Kid,End Of Discussion ,74
1511,4no0eHn4fEB7tN1yZSXMma,1,Lil Nas X,C7osure (You Like),112
1512,4oLuMvGQ4WJfU2s4OM6nfE,2,Migos,Culture ,62
1513,4oM9DGUTrRaXJDypxxHztZ,4,Bryce Vine,La La Land ,103
1514,4oeaIftdpT3JuZLcCkKmVE,3,The Weeknd,False Alarm,161
1515,4p28KkjAQ16J3yF8PQHJVg,1,Logic,COMMANDO ,51
1516,4pAl7FkDMNBsjykPXo91B3,23,Rihanna,Needed Me,45
1517,4pCEIQ6wBVuaJdER5bALtO,11,Lil Uzi Vert,That's A Rack,41
1518,4paAidoE8VAemwU4jgCc6l,8,21 Savage,all my friends,20
1519,4pcNiazsgWCUQhneP55nvf,15,Major Lazer,Run Up ,26
1520,4ppTAJUbNXELZcoUaL90wo,6,The Weeknd,Try Me,3
1521,4qKcDkK6siZ7Jp1Jb4m0aL,71,BlocBoy JB,Look Alive ,3
1522,4qQwGRtGT7l6ckQtdPEFd4,6,Florida Georgia Line,Talk You Out Of It,170
1523,4qWCFTuNnmGNdY4egtb4ZY,8,Post Malone,Otherside,15
1524,4rHmKlFRiFzabiVO6e9w2e,4,Katy Perry,Bon appétit,57
1525,4rWC4tiO4NCwRHdh6vyu6b,1,Juice WRLD,Big,70
1526,4rcSvYi807urIIqfeX3tBo,1,Hozier,Nina Cried Power ,188
1527,4ricyQVd20UQde1jpXCSuJ,2,Tony Bennett,Winter Wonderland,116
1528,4rmIfFUZhhi9sS5IYtpkXw,1,The 1975,Give Yourself A Try,129
1529,4rwqrKdwlFWJ6LvPYaOtgn,9,Cashmere Cat,Quit ,57
1530,4s1gw3EgOpc9InInSqiMiv,52,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",3
1531,4sJqSKPc5fZ5OZ8JiVI44N,3,Kygo,Stranger Things ,157
1532,4sPmO7WMQUAf45kwMOtONw,2,Adele,Hello,167
1533,4sbtM9ORGwmxGkXfctXbJq,1,Joji,NO FUN,143
1534,4scpF6J5uMBvoh6sFB7EL1,5,Rae Sremmurd,No Type,164
1535,4so0Wek9Ig1p6CRCHuINwW,10,Bing Crosby,White Christmas,31
1536,4svZDCRz4cJoneBpjpx8DJ,2,Taylor Swift,I Did Something Bad,85
1537,4sxLB4ibrNZko2Y9wHfwZ3,1,Bryson Tiller,Get Mine,141
1538,4tCtwWceOPWzenK2HAIJSb,15,Fifth Harmony,Work from Home ,52
1539,4tERsdVCLtLtrGdFBf9DGC,7,Daya,New,109
1540,4tHqQMWSqmL6YjXwsqthDI,10,Mykola Dmytrovych Leontovych,Carol of the Bells,69
1541,4u9Y4Z9i9VaAbBK7rW1Rha,2,Harry Styles,Meet Me in the Hallway,82
1542,4uGY9CqDtGtaTTLg1cgsWD,1,Imagine Dragons,Machine,185
1543,4uTvPEr01pjTbZgl7jcKBD,14,Ariana Grande,NASA,3
1544,4uhvMW7ly7tJil31YYscAN,24,Lil Uzi Vert,Erase Your Social,76
1545,4uoumbAMEMaKdtiv763jKz,7,Zara Larsson,TG4M,145
1546,4ut9fdC5ncgcvCo0KaphNY,1,Logic,Thank You (ft. Lucy Rose & The RattPack),138
1547,4v9WbaxW8HdjqfUiWYWsII,3,*NSYNC,"Merry Christmas, Happy Holidays",141
1548,4vQ1HNzcvfKfU6d02Y9R6T,11,Justin Bieber,Mistletoe,32
1549,4vaxvNDaLSoD36iZX515ug,53,Lil Xan,Betrayed,23
1550,4vb4mFvYsr2h6enhjJsq9Y,11,Adele,Water Under the Bridge,53
1551,4ve2uzqdwnHr20G5YgMMqr,1,Russ,Missin You Crazy,101
1552,4vjpLMyL3ZO6aphdYr8XYw,22,Lauv,i'm so tired...,23
1553,4vwfOiyWxXeEdx4ejAJgdx,3,Huncho Jack,Eye 2 Eye,37
1554,4w8niZpiMy6qz1mntFA5uM,34,"DJ Snake, Selena Gomez, Ozuna, Cardi B, Selena Gomez, Ozuna, Cardi B",Taki Taki ,7
1555,4wFjTWCunQFKtukqrNijEt,44,Migos,MotorSport,9
1556,4xBjsLUSjcx2h7PcRikpQp,10,Camila Cabello,OMG,63
1557,4xigPf2sigSPmuFH3qCelB,3,Sia,Genius,112
1558,4xkOaSrkexMciUUogZKVTS,34,Eminem,'Till I Collapse,137
1559,4xs1uoAjiWAEecX9yKGSF6,1,Eminem,Nowhere Fast ,107
1560,4y6AaKul63GhxEL7t9uLvo,9,MØ,Nights With You,99
1561,4ylWMuGbMXNDgDd8lErEle,10,Hugh Jackman,The Greatest Show,72
1562,4yn0ftNHQSwsWE81h33y4K,1,Tyga,Legendary ,200
1563,4yoQbSPoj8H3O8M3EKvC74,1,Juice WRLD,Won’t Let Go,175
1564,4z8sz6E4YyFuEkv5o7IJni,4,Pentatonix,"Mary, Did You Know?",173
1565,4zI04ezdmrN0lT2pHykYrd,1,XXXTENTACION,Pain = BESTFRIEND - feat. Travis Barker,74
1566,4zP7ADsgJgHGY6VzxbNp1z,1,Jonas Brothers,Year 3000,199
1567,4zRZAmBQP8vhNPf9i9opXt,5,Why Don't We,8 Letters,101
1568,4zrwPfq5ENLzjq41Txs2HR,4,Mustard,Want Her,162
1569,4zxpssj8DyrfZcEUSUiNxG,2,"Juice WRLD, Rvssian feat. Clever, Rvssian",Ring Ring ,61
1570,4zysTI8NXze7QHfHL4TXz0,1,Future,Three,118
1571,500l6Cwe40hkPqS7Sf7ufY,1,Playboi Carti,Foreign,188
1572,500mvzh7TRZ0YdnVeHhj8b,1,Major Lazer,Light It Up ,173
1573,5075foWfaIxJZr3hGMopXO,1,Kris Wu,Deserve ,140
1574,508oFmt92FyICj6pZiWQwC,12,Steve Aoki,Just Hold On,37
1575,50Hv5NZIM0puIUoBttjpfb,1,Panic! At The Disco,King of the Clouds,107
1576,50a8bKqlwDEqeiEknrzkTO,3,21 Savage,ball w/o you,71
1577,50kpGaPAhYJ3sGmk6vplg0,6,Justin Bieber,Love Yourself,104
1578,50wkDxcIfamIajKwmgp0iB,2,YG,HANDGUN ,101
1579,51ChrwmUPDJvedPQnIU8Ls,8,Ed Sheeran,Dive,17
1580,51Fjme0JiitpyXKuyQiCDo,2,Y2K,Lalala,26
1581,51NBMjiv4t1nUiLC9Bim3G,4,Jonas Blue,By Your Side,107
1582,51NFxnQvaosfDDutk0tams,34,Billie Eilish,bellyache,49
1583,51RN0kzWd7xeR4th5HsEtW,2,"Tyler, The Creator",IGOR'S THEME,17
1584,51lPx6ZCSalL2kvSrDUyJc,1,John Mayer,You're Gonna Live Forever in Me,196
1585,51rXHuKN8Loc4sUlKPODgH,41,"Jay Rock, Kendrick Lamar, Future, James Blake, Kendrick Lamar, Future, James Blake",King's Dead ,7
1586,51w9Jbat1pLeWINGCpnQUR,15,"Tory Lanez, Rich The Kid feat. Lil Wayne, Rich The Kid",TAlk tO Me ,123
1587,5274I4mUMnYczyeXkGDWZN,30,Future,Fine China,6
1588,52LjL3x9tNh6C4eI6SMceX,1,Bryson Tiller,Rain On Me (Intro),176
1589,52SuMdAYS2jvKQhODi0ARY,1,Future,POA,85
1590,52YtR7JwJnNFnIzmiW4fPC,2,Nick Jonas,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",159
1591,52eYVUkFTOVozbVFIaFrnV,1,A$AP Rocky,Tony Tone,75
1592,52i143Ph5c3RQaQFBXWix1,1,Lil Baby,Word On The Street,136
1593,52okn5MNA47tk87PeZJLEL,70,NF,Let You Down,11
1594,53LkLW4k4w7EOayzvx70O9,1,Logic,Mos Definitely,98
