artists_ids,artists_names,made_charts,track_album_name,track_album_release_date,track_art_url,track_id,track_name,track_preview_url,num_faces
['3BbPRvYQ0M9SFmhkHXozLm'],['Ambjaay'],0.0,Choppa Go Blocka Blocka,2019-05-03,https://i.scdn.co/image/ab67616d0000b273a197bd275f49a4777055880c,1To9nzA3fhV4xEQRAnHLzO,Choppa Go Blocka Blocka,https://p.scdn.co/mp3-preview/c015c8969010868affacdaf0353f3ab7f186140a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0b2XeWDPeBiLeskT6RFqMb'],['DJ Quik'],0.0,Rhythm-Al-Ism,1998-11-23,https://i.scdn.co/image/ab67616d0000b2738f2cc006679d6faa0f09f7f2,6lxHFwzlgb6MOm6SQdy6ts,You'z a Ganxta,https://p.scdn.co/mp3-preview/a38405cd4d9e24795c28d8e29b10ec9836da6c48?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['4L3GTE04bW5N7azA9QPhjA', '6iGnMrpoPy3fPn2JwawcUI', '4WYP9l7S3oTiE2Pb8awwOX']","['Beenie Man', 'Future Fambo', 'Seanizzle']",0.0,Rum & Redbull,2011-01-05,https://i.scdn.co/image/ab67616d0000b273e7926b5582d703c2053a0c19,3rcdpymBJXEExx2YcZbjMU,Rum & Redbull,https://p.scdn.co/mp3-preview/caf4a5de34522c5e4c9e6308eaa8173a7413f7de?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3vIFTM70CYTYr122vTVpzx', '6UuT0BJZ9vF8Y1sxXnJl2s']","['Special Ed', 'Bounty Killer']",0.0,Revelations,1995-04-01,https://i.scdn.co/image/ab67616d0000b27396844aabc54f904c3c627322,3x7LrEw94QNX3Pw3X4xfIl,Just a Killa (feat. Bounty Killer),https://p.scdn.co/mp3-preview/f8990aca8ccf1bc7815916d21f2c77fd3887636d?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0788Kk8S8NrmerJNFwNMrC', '35UFx2CX4sD5LpLFxLzixl']","['Gudda Mack', 'Da Bully']",0.0,Triple D,2020-10-09,https://i.scdn.co/image/ab67616d0000b273c427ae1bc330d8af7535a950,2oCPfRgseAYsHXr8bBaOZR,Follow Da Leader,https://p.scdn.co/mp3-preview/ff498c2f7ee2c0a620c1f28feb9ac87763e3c56a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['6UuT0BJZ9vF8Y1sxXnJl2s'],['Bounty Killer'],0.0,My Xperience,1996-09-17,https://i.scdn.co/image/ab67616d0000b2738b083464d5ee1952349a2f64,0cTvk9mMdysybYysaLRbhb,Fed Up,https://p.scdn.co/mp3-preview/f39c4a69ba68f7e07b9f47c6e75b9c4f51d68148?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0nvvVQhPQGkYTJlThLbJeu'],['OG Maco'],0.0,U Guessed It - Single,2014-09-25,https://i.scdn.co/image/ab67616d0000b27308bbcc4c071ca421357bdadf,4UUFTQKwwId0n1P9t4ZQhx,U Guessed It,https://p.scdn.co/mp3-preview/dba266e3e3dbd7bacf00b4d4addfbe604e63e7b0?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3sgFRtyBnxXD5ESfmbK4dl', '7sfl4Xt5KmfyDs2T3SVSMK']","['LMFAO', 'Lil Jon']",0.0,Party Rock,2009-01-01,https://i.scdn.co/image/ab67616d0000b2736a0f2bf4749bddc11f4ba8dc,1V4jC0vJ5525lEF1bFgPX2,Shots,,
"['0399oiMcmbOzzsYQDNYqxn', '17nHENHbgt3P50ZtGPtv2i', '06eq4V4JaoFIHAa8UkdcUE']","['Problem', 'Micah', 'Stoney Tha Dealer']",0.0,Mollywood 3: The Relapse (Deluxe Edition),2015-07-01,https://i.scdn.co/image/ab67616d0000b27388cf4c1bd8b7210defaa4c35,3BG0umBowbRLH4zDCQQMll,Take Me Away (feat. Micah & Stoney Tha Dealer),https://p.scdn.co/mp3-preview/7dd57da34170e2acc8efdcd9fc74473ec2188a07?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3TVXtAsR1Inumwj472S9r4', '3hcs9uc56yIGFCSy9leWe7']","['Drake', 'Lil Durk']",0.0,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,https://i.scdn.co/image/ab67616d0000b27352c75ed37313b889447011ef,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),,
['3fMbdgg4jU18AjLCKBhRSm'],['Michael Jackson'],0.0,Dangerous,1991-11-13,https://i.scdn.co/image/ab67616d0000b2733b9f8b18cc685e1502128aa8,5Fy40smNxk0j5OpFMtvfaU,In the Closet,https://p.scdn.co/mp3-preview/aced8c28c15dc837d4152d71c347f3915c0ea57a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['5pKCCKE2ajJHZ9KAiaK11H', '4yBK75WVCQXej1p04GWqxH']","['Rihanna', 'Jeezy']",0.0,Rated R,2009-11-20,https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5,3YJkAQNEhmCZGLdmPsu6Ye,Hard,,
"['1P8IfcNKwrkQP5xJWuhaOC', '4VmEWwd8y9MCLwexFMdpwt', '7xTKLpo7UCzXSnlH7fOIoM', '1HwM5zlC5qNWhJtM00yXzG', '2Pu35Fye4uT4MwwDz7M3lr']","['LL Cool J', 'Method Man', 'Redman', 'DMX', 'Cannibus']",0.0,Phenomenon,1997-01-01,https://i.scdn.co/image/ab67616d0000b273f86f0799888c61685dc61a78,2jpd11oy0FGFebu6BpKSse,"4,3,2,1",,
"['3XVpDdKav6C6zwlDXPhMEO', '3RNcvKfUnyALZxATNSO8PS']","['Kamaiyah', 'Capolow']",0.0,Oakland Nights,2020-09-18,https://i.scdn.co/image/ab67616d0000b273b74a6aaf658c079bad539f54,5wXueBaFtCiZjFuH4CRq9O,Finer Things,https://p.scdn.co/mp3-preview/af98985139d05e6766ea6c1af579eb0c9f934e90?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0p4ViyfJUTW0IT4SCBLexf', '6T4tcUkLcppayRBkcjXR0V', '1yI0tX9OnfOx9siPj8KNOO']","['Drakeo the Ruler', 'Ketchy the Great', 'Ralfy the Plug']",0.0,Cold Devil,2017-12-26,https://i.scdn.co/image/ab67616d0000b273501ca7be6b49a570fae026f3,7HNePck9m8nSUBPFafCKhJ,Pippy Long Stockin (feat. Ketchy The Great & Ralfy The Plug),https://p.scdn.co/mp3-preview/d13126c888ef2bacdec6d32e287bed78ba5b063c?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0cePXkZbB6Ehoy4EiKLIc1'],['Tapri Grams'],0.0,Onag,2020-10-15,https://i.scdn.co/image/ab67616d0000b273de36376402a52252ce92a907,63mdKi2SwEN1oCqhk8P4KW,Yum,https://p.scdn.co/mp3-preview/8a3aadaf47d03d00950c3131f9a0333734170941?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['2iojnBLj0qIMiKPvVhLnsH', '0YWxKQj2Go9CGHCp77UOyy']","['Trey Songz', 'Fabolous']",0.0,Ready (Deluxe),2009-08-31,https://i.scdn.co/image/ab67616d0000b2739ae399cc66ce968883d832a9,2fQ6sBFWaLv2Gxos4igHLy,Say Aah (feat. Fabolous),https://p.scdn.co/mp3-preview/d6b4df9b6f6a23840b3074b96c462b1eb0823298?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3aQeKQSyrW4qWr35idm0cy', '1HvYwEbfOUhm2F4g9nH0vP']","['T-Pain', 'Joey Galaxy']",0.0,T-Pain Presents Happy Hour: The Greatest Hits,2014,https://i.scdn.co/image/ab67616d0000b2733d537424bb92aa2283f62595,6QgkOxBXqVRjZ1JcIDbDYY,Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),https://p.scdn.co/mp3-preview/796eb12a4fc187fefbb7d9c6c05d7b357c4fa836?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['1HwM5zlC5qNWhJtM00yXzG', '0A7g2YbCA9FlyZvAG6VmKP', '1wiBLzTI7z9RUwEpNPdFT6']","['DMX', 'The LOX', 'Mase']",0.0,It's Dark And Hell Is Hot,1998-05-01,https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df,3DF1OtBQvEZTslUJtMfuWq,Niggaz Done Started Something,,
"['4iHNK0tOyZPYnBU7nGAgpQ', '6nfYGe7IIuuP5bMY1jkJP6', '15GGbJKqC6w0VYyAJtjej6']","['Mariah Carey', 'Jermaine Dupri', 'Fatman Scoop']",0.0,The Emancipation of Mimi,2005-01-01,https://i.scdn.co/image/ab67616d0000b27397eadc12878e9c26c5122b3c,0sNY3XS9Tz1P957KZrQ6GZ,It's Like That,,
"['44PA0rCQXikgOWbfY7Fq7m', '3ciRvbBIVz9fBoPbtSYq4x']","['Ying Yang Twins', 'Lil Jon & The East Side Boyz']",0.0,Me & My Brother,2003-09-16,https://i.scdn.co/image/ab67616d0000b2731f52a7e9b573959c8e430974,4Kd0FzFpOgIGxlBl4HXuFn,Salt Shaker,https://p.scdn.co/mp3-preview/ea98af2bc89e63b94688291de53c06c2877b3a1e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3DiDSECUqqY1AuBP8qtaIa'],['Alicia Keys'],0.0,The Diary Of Alicia Keys,2003-12-02,https://i.scdn.co/image/ab67616d0000b27356ff19308ebeb48e2ba6094b,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,https://p.scdn.co/mp3-preview/7c91c6dc291142a9a489eb9be0a261b489028933?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],0.0,It's Dark And Hell Is Hot,1998-05-01,https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df,7xXy5wG7nUXwCz6zrnwiTI,Intro,,
"['2GHclqNVjqGuiE5mA7BEoc', '5y2Xq6xcjJb2jVM54GHK3t']","['Common', 'John Legend']",0.0,Glory (From the Motion Picture Selma),2014-12-11,https://i.scdn.co/image/ab67616d0000b273dc1663786daf0c9752c9aa90,2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),https://p.scdn.co/mp3-preview/268f3b557cc77cb58e84e07465fc160251a1f5d3?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['4AA474G2hRfrHyGrfyDseO'],['Mozzy'],0.0,Internal Affairs,2019-05-28,https://i.scdn.co/image/ab67616d0000b273f714266588c919de356a4bdc,2sycbIpVfHRQrGMxEHvadq,Smoke Session,https://p.scdn.co/mp3-preview/3318eb787a27a54dca8878015d50840c204eadbc?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0xG8uG9nzLyuwoVIPF0xiM', '6fqjJNsLs7g6F3PXy01Xnw', '7q836WTO8OHUS85E2RyxxA']","['Steelz', 'AzChike', 'Rucci']",0.0,Steel Ain't Changed,2020-07-17,https://i.scdn.co/image/ab67616d0000b2737d7d177e4f9c6918d87c0d76,4UwikZMu5Vz5ROIT2dY3NH,Steel Ratchet (feat. AzChike & Rucci),https://p.scdn.co/mp3-preview/83105f30f640e48ec12d6e24b0daa3349ce2ebff?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['55Aa2cqylxrFIXC767Z865', '3zYfjygr9KAHu5Fw4JnzaM']","['Lil Wayne', 'Hot Boyz']",0.0,Lights Out,2000-12-19,https://i.scdn.co/image/ab67616d0000b273ea9e90d7c19bca1837cd48ae,0lyYVubxulG0uUPOVCQj0Z,Shine,,
"['7c0XG5cIJTrrAgEC3ULPiq', '0c173mlxpT3dSFRgMO8XPh']","['Ty Dolla $ign', 'Big Sean']",0.0,Featuring Ty Dolla $ign,2020-10-23,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,0dDI9Y0qEQspYedfdi1vau,Tyrone 2021 (feat. Big Sean),https://p.scdn.co/mp3-preview/493cbd28b8a103a142bc03d06af881a81b6d1107?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['2CZPY8YVKdXtI1bF9e4EV7', '1GRDZFVXu24HtACW4eyN1q']","['Bree Carter', '89']",0.0,Block Party,2020-11-06,https://i.scdn.co/image/ab67616d0000b2736c29edc8a64cc8a02c7cc9a3,4COcnhuh1XRzjLZ85JmE0u,Block Party,https://p.scdn.co/mp3-preview/f6f70395c50e84e604701d94d5a5cf5bb96d8505?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0hCNtLu0JehylgoiP8L4Gh', '66CXWjxzNUsdJxJ2JdwvnR']","['Nicki Minaj', 'Ariana Grande']",0.0,The Pinkprint (International Deluxe Explicit),2014-12-15,https://i.scdn.co/image/ab67616d0000b27305d647d0e976e7fb2460492e,0SqRx2qXC1H2Bojtz0tqHz,Get On Your Knees,,
"['3aVoqlJOYx31lH1gibGDt3', '6I3M904Y9IwgDjrQ9pANiB']","['Babyface', 'Kenny G']",0.0,The Day,1996-10-29,https://i.scdn.co/image/ab67616d0000b2739943ee0d87becde8aac0a930,2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),https://p.scdn.co/mp3-preview/028c7287a4bc36fe10fed928a53b797fab206e55?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3DiDSECUqqY1AuBP8qtaIa'],['Alicia Keys'],0.0,The Element Of Freedom,2009-12-15,https://i.scdn.co/image/ab67616d0000b273fe6a98e875958c7d7080584e,5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,https://p.scdn.co/mp3-preview/6ea63bc18c68a1f518d84b763106d315c6bfef84?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['78xUyw6FkVZrRAtziFdtdu', '7i3os1iEWOn5UpaylRiMw5', '7IfculRW2WXyzNQ8djX8WX', '4d3yvTptO48nOYTPBcPFZC']","['The Roots', 'Tariq Trotter', 'Erykah Badu', 'Eve']",0.0,Things Fall Apart,1999-02-23,https://i.scdn.co/image/ab67616d0000b273bac8015c7e47644fb86e27e2,4pdLZsxq0y5oJDb6Cxlokw,You Got Me,,
['7r8RF1tN2A4CiGEplkp1oP'],['Ginuwine'],0.0,Ginuwine... The Bachelor,1996-10-08,https://i.scdn.co/image/ab67616d0000b273dcdd9491f951ab39df5d203f,5FR54UnizyI8pE5E9Zb0Dt,Pony,https://p.scdn.co/mp3-preview/7fa94bfae57dfe562f129f955dc2076378e104ef?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['66BtwTebRZiKaBpj3qTZk5'],['Mase'],0.0,Nothing (feat. Eric Bellinger) - Single,2014-07-16,https://i.scdn.co/image/ab67616d0000b27334c36715527077c2e2415f13,7bHAPztFgUAR27gBM2HCGt,Nothing (feat. Eric Bellinger),https://p.scdn.co/mp3-preview/a8b7c20aa89bd0f43a6a661db9a2009323cd857e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['7IfculRW2WXyzNQ8djX8WX', '6R9Mv0bgGE4Tqxna1q5Mrj']","['Erykah Badu', 'Roy Ayers']",0.0,Mama's Gun,2000-10-31,https://i.scdn.co/image/ab67616d0000b2730d934cb462fae5a26f829efb,1GoTvQP3JEeA8oh5I9b2xc,Cleva,,
"['23zg3TcAtWQy7J6upgbUnj', '3DiDSECUqqY1AuBP8qtaIa']","['Usher', 'Alicia Keys']",0.0,Confessions (Expanded Edition),2004-03-23,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,68vgtRHr7iZHpzGpon6Jlo,My Boo,https://p.scdn.co/mp3-preview/132214d772dfacb85b3ed27bafc366b526c5da49?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7IfculRW2WXyzNQ8djX8WX'],['Erykah Badu'],0.0,Baduizm,1997-01-01,https://i.scdn.co/image/ab67616d0000b2739968770f3f0e45aa99b2ac29,6sIMSl1n3KDPr03Fw8mujd,Next Lifetime,,
['0pMK5A8a50EpDrRxpg08tv'],['Grung Gaad'],0.0,Gully Creature Riddim,2011-08-11,https://i.scdn.co/image/ab67616d0000b27388b840102bba4972944a2175,3DTwGXn31DWEmxeE2htz1I,Nuh Fren Fish,https://p.scdn.co/mp3-preview/1405c3cd2484a4181af51733ca8b12890d483999?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3DiDSECUqqY1AuBP8qtaIa'],['Alicia Keys'],0.0,As I Am (Expanded Edition),2007-11-09,https://i.scdn.co/image/ab67616d0000b273ae33b6bc69fe5405f6884b7e,34ClgyHf8Awds1ew9vMX26,Teenage Love Affair,https://p.scdn.co/mp3-preview/a73f240381f5690fa8e35442fead4dbdb724805b?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['05oH07COxkXKIMt6mIPRee', '6nzxy2wXs6tLgzEtqOkEi2']","['Brandy', 'Monica']",0.0,Never Say Never,1998-05-29,https://i.scdn.co/image/ab67616d0000b27389c9590c941cec56429f2456,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,https://p.scdn.co/mp3-preview/2088d99205c4e8386d3de07cb6ce257caa430766?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3gIWD9hK0VEhgsSrLu19PU', '4U44HqrUwzfE2GEx9NXllw']","['YN Jay', 'Louie Ray']",0.0,Coochie,2020-07-14,https://i.scdn.co/image/ab67616d0000b27311713cf923825eb1d6ca596c,5XRj0xUfM9ec4UWF0zZs0W,Coochie,,
"['0hCNtLu0JehylgoiP8L4Gh', '7dGJo4pcD2V6oG8kP0tJRR']","['Nicki Minaj', 'Eminem']",0.0,Pink Friday,2010-01-01,https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45,2RV8KsoOJbKdTURDpRnP6I,Roman's Revenge,,
['7c0XG5cIJTrrAgEC3ULPiq'],['Ty Dolla $ign'],0.0,Featuring Ty Dolla $ign,2020-10-23,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,1K56PsFrbHMJNBKutg6flz,Slow It Down,https://p.scdn.co/mp3-preview/d246322c68b6e2b33775e203ace6afcd1ca9421f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['7c0XG5cIJTrrAgEC3ULPiq', '0VRj0yCOv2FXJNP47XQnx5']","['Ty Dolla $ign', 'Quavo']",0.0,Featuring Ty Dolla $ign,2020-10-23,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,4bMQRUKsiELewtb3tzdFQn,Freak (feat. Quavo),https://p.scdn.co/mp3-preview/76bb71996b34ea9f4c5051abd75ab32c4aac67ad?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['51d3rUlLuMh7EW09aMe7yj'],['B2K'],0.0,Greatest Hits,2004,https://i.scdn.co/image/ab67616d0000b2731bb76b3632abe850098895fc,3Ss6h4spKxZqWNSZr5MNC3,What A Girl Wants,https://p.scdn.co/mp3-preview/6ab79213b3ee1d067401c97c73a3654bc1fc4c49?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['2Bb57H1EnnHxtpSyOAJF8l'],['Frostydasnowmann'],0.0,MiLLioN DoLLa MiSSion,2017-01-20,https://i.scdn.co/image/ab67616d0000b273dc243cfa6d13c8c1dc878772,15yNp34B9ErJhQKlGwYrye,Million Dolla Mission,,
"['5K4W6rqBFWDnAN6FQUkS6x', '3nFkdlSjzX9mRTtwJOzDYB', '0c173mlxpT3dSFRgMO8XPh']","['Kanye West', 'JAY-Z', 'Big Sean']",0.0,Kanye West Presents Good Music Cruel Summer,2012-01-01,https://i.scdn.co/image/ab67616d0000b2735fd513ded21951b050e03f4b,7fuuAPjPDyLGyFaJEkSxAb,Clique - Album Version (Edited),,
['6UuT0BJZ9vF8Y1sxXnJl2s'],['Bounty Killer'],0.0,Ragga Ragga Ragga 8,1996,https://i.scdn.co/image/ab67616d0000b2731f1231e6fb17bb5cf3293dc9,0ESNc7wKUBPKCqLfelCjWr,Model,https://p.scdn.co/mp3-preview/e080529154f709758d459a7d94bc55a8e4f49343?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3DiDSECUqqY1AuBP8qtaIa'],['Alicia Keys'],0.0,The Diary Of Alicia Keys,2003-12-02,https://i.scdn.co/image/ab67616d0000b27356ff19308ebeb48e2ba6094b,6LGwYMXXgURfaequXipzHx,You Don't Know My Name,https://p.scdn.co/mp3-preview/50e5d96e2dfa636a507ab0d210052b51a1a52d6c?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['21E3waRsmPlU7jZsS13rcj'],['Ne-Yo'],0.0,In My Own Words,2006-01-01,https://i.scdn.co/image/ab67616d0000b273987a1825341694ec9bc62457,6brl7bwOHmGFkNw3MBqssT,So Sick,,
['757aE44tKEUQEqRuT6GnEB'],['Roddy Ricch'],0.0,Please Excuse Me For Being Antisocial,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,0nbXyq5TXYPCO7pr3N8S4I,The Box,https://p.scdn.co/mp3-preview/52c74a85b9b187b8f51bfe1c7b19a25f7624161a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['564gvOqSRcQoYAhaBpTiK2', '7352aRY2mqSxBZwzUb6LmA']","['Lil Twist', 'Bow Wow']",0.0,Little Secret,2010-01-01,https://i.scdn.co/image/ab67616d0000b27394653295f02a9975b31975ff,3OH2DfJpIaDTyrCFFQKAnZ,Little Secret,,
['4AA474G2hRfrHyGrfyDseO'],['Mozzy'],0.0,Internal Affairs,2019-05-28,https://i.scdn.co/image/ab67616d0000b273f714266588c919de356a4bdc,2JIGKEAehtBWKgYsbjBKD8,Chill Phillipe,https://p.scdn.co/mp3-preview/270eaae3962e1721e06cf455a3e08c5353e754a6?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['1W9qOBYRTfP7HcizWN43G1', '7xN8vFwslE67EC3DhgB9Ip']","['Slick Rick', 'Doug E. Fresh']",0.0,Dame Dash Presents Paid In Full / Dream Team,2002-01-01,https://i.scdn.co/image/ab67616d0000b2739cea8f7b3da7a404fd977c63,3umJExJml0XrE3BcGtAoCU,The Show,,
['2iojnBLj0qIMiKPvVhLnsH'],['Trey Songz'],0.0,Ready (Deluxe),2009-08-31,https://i.scdn.co/image/ab67616d0000b2739ae399cc66ce968883d832a9,5cU50IAoAFF7qFWOtdbEjr,I Need a Girl,https://p.scdn.co/mp3-preview/9e74889731c2dff08bebc39831abe2dc9679c2ad?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['2P3cjUru4H3fhSXXNxE9kA', '6DPYiyq5kWVQS4RGwxzPC7', '0VbIlorLz3I5SEtIsc5vAr']","['Blackstreet', 'Dr. Dre', 'Queen Pen']",0.0,Another Level,1996-09-09,https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,,
['3gIWD9hK0VEhgsSrLu19PU'],['YN Jay'],0.0,Coochie Land,2020-08-03,https://i.scdn.co/image/ab67616d0000b2733ad321d9c2b312c8fda5207c,6XXnrWrX33szygNGriARtX,Nicki Minaj,https://p.scdn.co/mp3-preview/e74d089bad8717dcb271535ac860cc1a7c5504e5?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0p4ViyfJUTW0IT4SCBLexf'],['Drakeo the Ruler'],0.0,Cold Devil,2017-12-26,https://i.scdn.co/image/ab67616d0000b273501ca7be6b49a570fae026f3,5RYFdkhTImC1YIXwCVhC8y,Neiman & Marcus Don't Know You,https://p.scdn.co/mp3-preview/89dd970fbea94934804fd3b6772312df6deaa1be?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['20sxb77xiYeusSH8cVdatc'],['Meek Mill'],1.0,Dreams and Nightmares (Deluxe Edition),2012-10-26,https://i.scdn.co/image/ab67616d0000b273f0c746d1b52c883c19b25a51,42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,https://p.scdn.co/mp3-preview/0db98157e32847aa497c83bbc3e448b9f49d91be?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,Queen,2018-08-10,https://i.scdn.co/image/ab67616d0000b273d0c7233f8b6511bf7e09de2b,4AmMLbugcWo9R9qMbUJ04b,Good Form,,
['6fqjJNsLs7g6F3PXy01Xnw'],['AzChike'],0.0,Fuckwaiting,2019-08-31,https://i.scdn.co/image/ab67616d0000b273e232937f0b6d008702ad0e7b,3MZf9sIOafVY6fnBVLgHVw,Good Dope,https://p.scdn.co/mp3-preview/b1d5879e9f35331c1de758993840d1a8fa3d9776?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['6d47Z08T4snK50HgTEHo5Z', '2ZavqCJe7uqkRpISes0NFi']","['Sage The Gemini', 'Iamsu!']",0.0,Remember Me (Deluxe Edition),2014-03-25,https://i.scdn.co/image/ab67616d0000b273b2680b02aa61709e8600cc8f,2ng5lhEsASy6jgbOLg877a,Gas Pedal,,
['0p4ViyfJUTW0IT4SCBLexf'],['Drakeo the Ruler'],0.0,Free Drakeo,2020-03-02,https://i.scdn.co/image/ab67616d0000b273950497714b936492d690d2d5,7ASfzR8fGQxw6SRjuyJm9K,Mr. Everything,https://p.scdn.co/mp3-preview/54915584fca43983cbb198e8e197310db341be71?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['23zg3TcAtWQy7J6upgbUnj', '5pnbUBPifNnlusY8kTBivi']","['Usher', 'Jadakiss']",0.0,Confessions (Expanded Edition),2004-03-23,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,1bPbiotvwSAYHG3ycVC2CV,Throwback (feat. Jadakiss),https://p.scdn.co/mp3-preview/e15b9d372b1d1d38e88ce0d339c6d1e82aedddea?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['3ipn9JLAPI5GUEo4y4jcoi'],['Ludacris'],0.0,Chicken - N - Beer,2003-01-01,https://i.scdn.co/image/ab67616d0000b2732018e8c7b1afffd34c930147,2T8hXV9LUZMDBKR5RALGEa,Splash Waterfalls,,
['1Y8cdNmUJH7yBTd9yOvr5i'],"[""Destiny's Child""]",0.0,Destiny Fulfilled,2004-11-16,https://i.scdn.co/image/ab67616d0000b2735a4df8a804866955ab8c4def,6uYAPqxP69zfpCbsTHXgiz,Cater 2 U,https://p.scdn.co/mp3-preview/7083ad060283d2db0ea455b96a2041239a900615?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['4Js9eYwAf9rypNtV8pNSw9'],['Petey Pablo'],0.0,Still Writing In My Diary: 2nd Entry,2004,https://i.scdn.co/image/ab67616d0000b273abba73f5c24c0066908196e1,4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,https://p.scdn.co/mp3-preview/fbdf8a5d728f3b93c64dd29bd962ddca6c2ff6f2?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['7Aq8lpLMSt1Zxu56pe9bmp'],['Jagged Edge'],0.0,Hard,2003-10-07,https://i.scdn.co/image/ab67616d0000b273f4d7b92d6c148e3517ab514b,5SKkOuJxufkWfkTFnwQvWO,What's It Like,https://p.scdn.co/mp3-preview/5138a43c577b123bf5d850c2aab2fe2e620c1f06?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['3LIJJJkO7R5RasRwt7xIn5', '53B8dEQzmtefvkdCAkO0YR', '3ciRvbBIVz9fBoPbtSYq4x']","['Mystikal', 'Krayzie Bone', 'Lil Jon & The East Side Boyz']",0.0,Kings Of Crunk,2002-10-29,https://i.scdn.co/image/ab67616d0000b2733ba0e7112f965bfda72b1c5b,6uWliNGZEZKGMPwSwccdjG,I Don't Give A...,https://p.scdn.co/mp3-preview/7db8ceba8286a282fe082ea6ea29968fedfd6454?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
